TIMESTAMP,RECORD,sensorParms(1),sensorParms(2),sensorParms(3),sensorParms(4),sensorParms(5),sensorParms(6),sensorParms(7),sensorParms(8),sensorParms(9),sensorParms(10),sensorParms(11),Latitude,Longitude
2023-04-15T05:56:02,936,2.958,26.48,45.74,0.02,6.42,96.51,2.08,2.08,2.941,12.75,31.91,62.474464,6.461324
2023-04-15T06:56:02,937,2.958,26.48,45.74,0.02,6.42,96.56,2.06,2.06,2.949,12.76,31.92,62.474464,6.461324
2023-04-15T07:56:02,938,2.963,26.49,45.74,0.02,6.43,96.63,2.1,2.1,2.955,12.73,31.86,62.474464,6.461324
2023-04-15T08:56:02,939,2.969,26.5,45.74,0.02,6.43,96.73,2.07,2.07,2.961,12.75,31.91,62.474464,6.461324
2023-04-15T09:56:02,940,2.989,26.51,45.74,0.02,6.43,96.83,2.03,2.03,2.963,12.71,31.79,62.474464,6.461324
2023-04-15T10:56:02,941,3.007,26.53,45.75,0.02,6.42,96.97,2.01,2.01,2.966,12.69,31.75,62.474464,6.461324
2023-04-15T11:56:02,942,3.047,26.55,45.72,0.02,6.41,97.03,2.03,2.03,2.965,12.65,31.65,62.474464,6.461324
2023-04-15T13:56:03,943,3.097,26.59,45.71,0.02,6.43,97.3,1.99,1.99,2.962,12.61,31.54,62.474464,6.461324
2023-04-15T14:56:02,944,3.065,26.56,45.71,0.02,6.42,97.26,1.98,1.98,2.966,12.71,31.81,62.474464,6.461324
2023-04-15T15:56:02,945,3.071,26.58,45.73,0.02,6.42,97.35,1.95,1.95,2.969,12.65,31.65,62.474464,6.461324
2023-04-15T16:56:02,946,3.096,26.59,45.72,0.02,6.43,97.46,1.96,1.96,2.972,12.66,31.67,62.474464,6.461324
2023-04-15T17:56:02,947,3.113,26.61,45.73,0.02,6.43,97.55,2.38,2.38,2.977,12.61,31.54,62.474464,6.461324
2023-04-15T18:56:02,948,3.078,26.58,45.73,0.02,6.43,97.52,1.93,1.93,2.98,12.65,31.64,62.474464,6.461324
2023-04-15T19:56:02,949,3.044,26.55,45.72,0.02,6.43,97.46,1.96,1.96,2.982,12.73,31.84,62.474464,6.461324
2023-04-15T20:56:02,950,3.049,26.55,45.72,0.02,6.43,97.51,1.94,1.94,2.988,12.7,31.78,62.474464,6.461324
2023-04-15T21:56:03,951,3.041,26.54,45.71,0.02,6.43,97.56,1.9,1.9,2.989,12.73,31.86,62.474464,6.461324
2023-04-15T22:56:03,952,3.043,26.55,45.73,0.02,6.43,97.58,1.96,1.96,2.991,12.7,31.78,62.474464,6.461324
2023-04-15T23:56:02,953,3.041,26.55,45.72,0.02,6.43,97.61,1.94,1.94,2.995,12.71,31.79,62.474464,6.461324
2023-04-16T01:56:02,954,3.028,26.54,45.73,0.02,6.42,97.64,1.91,1.91,2.97,12.72,31.84,62.474464,6.461324
2023-04-16T02:56:02,955,3.03,26.54,45.73,0.02,6.42,97.69,1.91,1.91,2.973,12.7,31.78,62.474464,6.461324
2023-04-16T03:56:02,956,3.029,26.55,45.74,0.02,6.42,97.7,1.92,1.92,2.977,12.68,31.71,62.474464,6.461324
2023-04-16T04:56:02,957,3.028,26.55,45.75,0.02,6.42,97.72,1.87,1.87,2.977,12.69,31.75,62.474464,6.461324
2023-04-16T05:56:02,958,3.012,26.54,45.76,0.02,6.42,97.72,1.89,1.89,2.978,12.63,31.59,62.474464,6.461324
2023-04-16T06:56:02,959,3.029,26.56,45.76,0.02,6.42,97.79,1.87,1.87,2.981,12.69,31.74,62.474464,6.461324
2023-04-16T07:56:02,960,3.034,26.54,45.73,0.02,6.42,97.87,1.89,1.89,2.982,12.7,31.78,62.474464,6.461324
2023-04-16T08:56:02,961,3.037,26.54,45.72,0.02,6.42,97.89,1.89,1.89,2.983,12.72,31.83,62.474464,6.461324
2023-04-16T09:56:02,962,3.047,26.55,45.73,0.02,6.42,97.93,1.84,1.84,2.983,12.71,31.79,62.474464,6.461324
2023-04-16T10:56:02,963,3.103,26.6,45.73,0.02,6.43,98.13,1.83,1.83,2.985,12.53,31.35,62.474464,6.461324
2023-04-16T11:56:02,964,3.087,26.58,45.71,0.02,6.44,98.11,1.81,1.81,2.986,12.66,31.66,62.474464,6.461324
2023-04-16T13:56:03,965,3.146,26.64,45.73,0.02,6.42,98.34,1.8,1.8,2.862,12.61,31.55,62.474464,6.461324
2023-04-16T14:56:02,966,3.183,26.66,45.71,0.02,6.43,98.45,1.81,1.81,2.867,12.56,31.42,62.474464,6.461324
2023-04-16T15:56:02,967,3.176,26.65,45.7,0.02,6.44,98.45,1.81,1.81,2.869,12.58,31.48,62.474464,6.461324
2023-04-16T16:56:02,968,3.125,26.6,45.69,0.02,6.43,98.35,1.8,1.8,2.872,12.67,31.69,62.474464,6.461324
2023-04-16T17:56:02,969,3.143,26.61,45.69,0.02,6.43,98.42,1.79,1.79,2.873,12.65,31.66,62.474464,6.461324
2023-04-16T18:56:02,970,3.138,26.61,45.7,0.02,6.43,98.43,1.79,1.79,2.877,12.65,31.66,62.474464,6.461324
2023-04-16T19:56:02,971,3.13,26.61,45.7,0.02,6.43,98.42,1.77,1.77,2.881,12.64,31.62,62.474464,6.461324
2023-04-16T20:56:02,972,3.12,26.6,45.69,0.02,6.43,98.46,1.76,1.76,2.884,12.65,31.64,62.474464,6.461324
2023-04-16T21:56:02,973,3.116,26.6,45.7,0.02,6.43,98.45,1.82,1.82,2.889,12.67,31.7,62.474464,6.461324
2023-04-16T22:56:02,974,3.095,26.58,45.71,0.02,6.43,98.39,1.78,1.78,2.886,12.69,31.76,62.474464,6.461324
2023-04-16T23:56:02,975,3.123,26.6,45.7,0.02,6.43,98.5,1.79,1.79,2.897,12.68,31.71,62.474464,6.461324
2023-04-17T01:56:02,976,3.105,26.59,45.71,0.02,6.42,98.51,1.77,1.77,2.962,12.69,31.74,62.474464,6.461324
2023-04-17T02:56:02,977,3.116,26.6,45.71,0.02,6.42,98.57,1.81,1.81,2.963,12.68,31.73,62.474464,6.461324
2023-04-17T03:56:02,978,3.098,26.59,45.71,0.02,6.43,98.57,1.77,1.77,2.967,12.67,31.69,62.474464,6.461324
2023-04-17T04:56:03,979,3.157,26.64,45.71,0.02,6.42,98.69,1.76,1.76,2.968,12.64,31.63,62.474464,6.461324
2023-04-17T05:56:02,980,3.1,26.45,45.46,0.02,6.42,98.66,1.75,1.75,2.974,12.8,32.04,62.474464,6.461324
2023-04-17T06:56:02,981,3.073,26.46,45.54,0.02,6.41,98.62,1.74,1.74,2.978,12.76,31.92,62.474464,6.461324
2023-04-17T07:56:02,982,3.092,26.57,45.68,0.02,6.42,98.67,1.77,1.77,2.982,12.59,31.49,62.474464,6.461324
2023-04-17T08:56:02,983,3.189,26.65,45.67,0.02,6.42,98.91,1.76,1.76,2.987,12.61,31.55,62.474464,6.461324
2023-04-17T09:56:02,984,3.176,26.65,45.7,0.02,6.42,98.94,1.73,1.73,2.992,12.61,31.54,62.474464,6.461324
2023-04-17T10:56:03,985,3.192,26.65,45.68,0.02,6.41,98.96,1.74,1.74,2.994,12.61,31.55,62.474464,6.461324
2023-04-17T11:56:02,986,3.168,26.62,45.66,0.02,6.41,98.99,1.74,1.74,2.997,12.64,31.62,62.474464,6.461324
2023-04-17T13:56:02,987,3.227,26.66,45.65,0.02,6.41,99.19,1.7,1.7,2.953,12.58,31.46,62.474464,6.461324
2023-04-17T14:56:02,988,3.251,26.71,45.68,0.02,6.42,99.17,1.75,1.75,2.957,12.52,31.32,62.474464,6.461324
2023-04-17T15:56:03,989,3.221,26.69,45.7,0.02,6.43,99.08,1.71,1.71,2.955,12.57,31.46,62.474464,6.461324
2023-04-17T16:56:02,990,3.177,26.64,45.69,0.02,6.42,99.0,1.71,1.71,2.96,12.62,31.57,62.474464,6.461324
2023-04-17T17:56:03,991,3.179,26.66,45.71,0.02,6.41,99.01,1.7,1.7,2.957,12.58,31.47,62.474464,6.461324
2023-04-17T18:56:02,992,3.197,26.67,45.71,0.02,6.42,99.07,1.71,1.71,2.963,12.54,31.37,62.474464,6.461324
2023-04-17T19:56:02,993,3.183,26.66,45.71,0.02,6.41,99.07,1.71,1.71,2.968,12.59,31.48,62.474464,6.461324
2023-04-17T20:56:02,994,3.186,26.67,45.71,0.02,6.41,99.06,1.69,1.69,2.977,12.57,31.45,62.474464,6.461324
2023-04-17T21:56:02,995,3.188,26.67,45.71,0.02,6.42,99.07,1.68,1.68,2.977,12.61,31.54,62.474464,6.461324
2023-04-17T22:56:02,996,3.17,26.65,45.7,0.02,6.41,99.08,1.71,1.71,2.98,12.62,31.56,62.474464,6.461324
2023-04-17T23:56:02,997,3.169,26.65,45.71,0.02,6.41,99.08,1.71,1.71,2.981,12.61,31.55,62.474464,6.461324
2023-04-18T01:56:02,998,3.173,26.65,45.71,0.02,6.42,99.12,1.73,1.73,2.955,12.54,31.36,62.474464,6.461324
2023-04-18T02:56:02,999,3.158,26.64,45.71,0.02,6.42,99.13,1.67,1.67,2.958,12.64,31.63,62.474464,6.461324
2023-04-18T03:56:03,1000,3.146,26.62,45.7,0.02,6.42,99.11,1.7,1.7,2.96,12.66,31.68,62.474464,6.461324
2023-04-18T04:56:02,1001,3.137,26.62,45.7,0.02,6.42,99.11,1.68,1.68,2.964,12.67,31.7,62.474464,6.461324
2023-04-18T05:56:02,1002,3.123,26.61,45.71,0.02,6.4,99.06,1.69,1.69,2.967,12.66,31.67,62.474464,6.461324
2023-04-18T06:56:02,1003,3.131,26.62,45.71,0.02,6.39,99.11,1.69,1.69,2.965,12.65,31.65,62.474464,6.461324
2023-04-18T07:56:02,1004,3.128,26.61,45.7,0.02,6.4,99.11,1.67,1.67,2.971,12.64,31.63,62.474464,6.461324
2023-04-18T08:56:02,1005,3.148,26.64,45.73,0.02,6.41,99.19,1.67,1.67,2.975,12.58,31.48,62.474464,6.461324
2023-04-18T09:56:02,1006,3.2,26.67,45.69,0.02,6.4,99.33,1.67,1.67,2.977,12.52,31.32,62.474464,6.461324
2023-04-18T10:56:02,1007,3.197,26.66,45.69,0.02,6.42,99.3,1.68,1.68,2.981,12.63,31.59,62.474464,6.461324
2023-04-18T11:56:02,1008,3.273,26.75,45.72,0.02,6.42,99.59,1.65,1.65,2.984,12.36,30.92,62.474464,6.461324
2023-04-18T13:56:02,1009,3.292,26.74,45.69,0.02,6.42,99.61,1.65,1.65,2.977,12.51,31.28,62.474464,6.461324
2023-04-18T14:56:02,1010,3.257,26.71,45.68,0.02,6.43,99.52,1.65,1.65,2.975,12.56,31.42,62.474464,6.461324
2023-04-18T15:56:02,1011,3.309,26.75,45.68,0.02,6.43,99.63,1.63,1.63,2.976,12.5,31.26,62.474464,6.461324
2023-04-18T16:56:02,1012,3.276,26.72,45.68,0.02,6.42,99.59,1.63,1.63,2.977,12.53,31.35,62.474464,6.461324
2023-04-18T17:56:02,1013,3.312,26.76,45.68,0.02,6.41,99.74,1.63,1.63,2.976,12.48,31.22,62.474464,6.461324
2023-04-18T18:56:02,1014,3.289,26.74,45.68,0.02,6.42,99.7,1.65,1.65,2.978,12.52,31.33,62.474464,6.461324
2023-04-18T19:56:02,1015,3.267,26.71,45.67,0.02,6.42,99.64,1.62,1.62,2.977,12.57,31.45,62.474464,6.461324
2023-04-18T20:56:02,1016,3.261,26.72,45.69,0.02,6.42,99.65,1.62,1.62,2.98,12.47,31.2,62.474464,6.461324
2023-04-18T21:56:02,1017,3.251,26.72,45.7,0.02,6.42,99.63,1.6,1.6,2.983,12.5,31.27,62.474464,6.461324
2023-04-18T22:56:02,1018,3.257,26.71,45.68,0.02,6.43,99.67,1.62,1.62,2.988,12.58,31.48,62.474464,6.461324
2023-04-18T23:56:02,1019,3.257,26.74,45.73,0.02,6.43,99.63,1.66,1.66,2.987,12.38,30.96,62.474464,6.461324
2023-04-19T01:56:02,1020,3.241,26.7,45.68,0.02,6.42,99.66,1.62,1.62,2.957,12.62,31.58,62.474464,6.461324
2023-04-19T02:56:02,1021,3.252,26.71,45.68,0.02,6.42,99.71,1.66,1.66,2.956,12.59,31.49,62.474464,6.461324
2023-04-19T03:56:02,1022,3.256,26.71,45.69,0.02,6.42,99.75,1.62,1.62,2.954,12.56,31.42,62.474464,6.461324
2023-04-19T04:56:02,1023,3.258,26.71,45.68,0.02,6.42,99.75,1.6,1.6,2.952,12.53,31.34,62.474464,6.461324
2023-04-19T05:56:02,1024,3.258,26.72,45.69,0.02,6.42,99.74,1.58,1.58,2.961,12.56,31.41,62.474464,6.461324
2023-04-19T06:56:02,1025,3.26,26.72,45.69,0.02,6.42,99.76,1.63,1.63,2.949,12.58,31.47,62.474464,6.461324
2023-04-19T07:56:02,1026,3.253,26.7,45.67,0.02,6.42,99.81,1.61,1.61,2.951,12.52,31.33,62.474464,6.461324
2023-04-19T08:56:02,1027,3.255,26.7,45.67,0.02,6.41,99.77,1.6,1.6,2.95,12.63,31.59,62.474464,6.461324
2023-04-19T09:56:02,1028,3.297,26.74,45.67,0.02,6.41,99.93,1.59,1.59,2.949,12.5,31.27,62.474464,6.461324
2023-04-19T10:56:02,1029,3.276,26.73,45.68,0.02,6.43,99.85,1.57,1.57,2.951,12.55,31.39,62.474464,6.461324
2023-04-19T11:56:02,1030,3.263,26.71,45.67,0.02,6.43,99.82,1.58,1.58,2.944,12.59,31.5,62.474464,6.461324
2023-04-19T13:56:02,1031,3.334,26.77,45.67,0.02,6.41,100.0,1.6,1.6,2.962,12.49,31.24,62.474464,6.461324
2023-04-19T14:56:02,1032,3.33,26.77,45.68,0.02,6.41,100.05,1.58,1.58,2.96,12.51,31.28,62.474464,6.461324
2023-04-19T15:56:03,1033,3.45,26.86,45.65,0.02,6.42,100.33,1.54,1.54,2.956,12.41,31.02,62.474464,6.461324
2023-04-19T16:56:02,1034,3.43,26.84,45.65,0.02,6.43,100.3,1.56,1.56,2.954,12.42,31.06,62.474464,6.461324
2023-04-19T17:56:02,1035,3.405,26.82,45.65,0.02,6.42,100.26,1.58,1.58,2.953,12.49,31.23,62.474464,6.461324
2023-04-19T18:56:02,1036,3.394,26.82,45.66,0.02,6.42,100.27,1.58,1.58,2.948,12.49,31.25,62.474464,6.461324
2023-04-19T19:56:02,1037,3.396,26.82,45.66,0.02,6.42,100.26,1.58,1.58,2.947,12.48,31.21,62.474464,6.461324
2023-04-19T20:56:02,1038,3.392,26.82,45.67,0.02,6.42,100.28,1.58,1.58,2.946,12.49,31.25,62.474464,6.461324
2023-04-19T21:56:02,1039,3.38,26.81,45.66,0.02,6.42,100.28,1.59,1.59,2.946,12.52,31.33,62.474464,6.461324
2023-04-19T22:56:02,1040,3.383,26.81,45.67,0.02,6.42,100.33,1.56,1.56,2.945,12.44,31.1,62.474464,6.461324
2023-04-19T23:56:02,1041,3.35,26.78,45.67,0.02,6.42,100.2,1.58,1.58,2.943,12.48,31.21,62.474464,6.461324
2023-04-20T01:56:02,1042,3.339,26.78,45.67,0.02,6.42,100.2,1.57,1.57,2.933,12.55,31.39,62.474464,6.461324
2023-04-20T02:56:02,1043,3.292,26.73,45.67,0.02,6.42,100.07,1.55,1.55,2.932,12.54,31.37,62.474464,6.461324
2023-04-20T03:56:02,1044,3.306,26.74,45.66,0.02,6.41,100.07,1.57,1.57,2.929,12.57,31.45,62.474464,6.461324
2023-04-20T04:56:02,1045,3.306,26.75,45.67,0.02,6.42,100.07,1.58,1.58,2.925,12.56,31.43,62.474464,6.461324
2023-04-20T05:56:02,1046,3.301,26.75,45.69,0.02,6.42,100.07,1.55,1.55,2.922,12.46,31.15,62.474464,6.461324
2023-04-20T06:56:02,1047,3.307,26.75,45.68,0.02,6.41,100.12,1.57,1.57,2.922,12.53,31.35,62.474464,6.461324
2023-04-20T07:56:02,1048,3.313,26.75,45.67,0.02,6.4,100.14,1.56,1.56,2.92,12.54,31.38,62.474464,6.461324
2023-04-20T08:56:02,1049,3.303,26.74,45.67,0.02,6.41,100.11,1.59,1.59,2.92,12.54,31.36,62.474464,6.461324
2023-04-20T09:56:02,1050,3.298,26.74,45.67,0.02,6.42,100.12,1.57,1.57,2.922,12.52,31.32,62.474464,6.461324
2023-04-20T10:56:02,1051,3.328,26.77,45.68,0.02,6.42,100.25,1.52,1.52,2.914,12.46,31.17,62.474464,6.461324
2023-04-20T11:56:02,1052,3.331,26.77,45.67,0.02,6.4,100.24,1.57,1.57,2.911,12.53,31.34,62.474464,6.461324
2023-04-20T13:56:02,1053,3.34,26.79,45.69,0.02,6.41,100.25,1.54,1.54,2.954,12.53,31.34,62.474464,6.461324
2023-04-20T14:56:02,1054,3.316,26.75,45.67,0.02,6.4,100.21,1.54,1.54,2.952,12.55,31.4,62.474464,6.461324
2023-04-20T15:56:02,1055,3.346,26.77,45.66,0.02,6.4,100.28,1.51,1.51,2.948,12.52,31.32,62.474464,6.461324
2023-04-20T16:56:02,1056,3.379,26.8,45.65,0.02,6.42,100.37,1.5,1.5,2.943,12.5,31.26,62.474464,6.461324
2023-04-20T17:56:02,1057,3.374,26.8,45.66,0.02,6.43,100.38,1.51,1.51,2.942,12.47,31.2,62.474464,6.461324
2023-04-20T18:56:02,1058,3.379,26.79,45.64,0.02,6.42,100.42,1.53,1.53,2.939,12.53,31.34,62.474464,6.461324
2023-04-20T19:56:02,1059,3.403,26.82,45.65,0.02,6.42,100.55,1.51,1.51,2.938,12.46,31.17,62.474464,6.461324
2023-04-20T20:56:02,1060,3.398,26.82,45.66,0.02,6.42,100.48,1.5,1.5,2.938,12.43,31.09,62.474464,6.461324
2023-04-20T21:56:02,1061,3.38,26.81,45.66,0.02,6.41,100.45,1.52,1.52,2.939,12.48,31.21,62.474464,6.461324
2023-04-20T22:56:02,1062,3.394,26.82,45.66,0.02,6.41,100.5,1.52,1.52,2.937,12.47,31.18,62.474464,6.461324
2023-04-20T23:56:02,1063,3.399,26.82,45.66,0.02,6.41,100.52,1.51,1.51,2.934,12.44,31.1,62.474464,6.461324
2023-04-21T01:56:02,1064,3.395,26.81,45.65,0.02,6.42,100.52,1.53,1.53,2.945,12.52,31.32,62.474464,6.461324
2023-04-21T02:56:02,1065,3.407,26.84,45.69,0.02,6.42,100.51,1.48,1.48,2.942,12.42,31.07,62.474464,6.461324
2023-04-21T03:56:03,1066,3.408,26.84,45.67,0.02,6.43,100.51,1.48,1.48,2.939,12.41,31.04,62.474464,6.461324
2023-04-21T04:56:02,1067,3.397,26.82,45.66,0.02,6.42,100.53,1.47,1.47,2.937,12.49,31.23,62.474464,6.461324
2023-04-21T05:56:02,1068,3.402,26.85,45.71,0.02,6.43,100.47,1.49,1.49,2.935,12.4,31.01,62.474464,6.461324
2023-04-21T06:56:02,1069,3.401,26.83,45.66,0.02,6.42,100.49,1.5,1.5,2.933,12.5,31.27,62.474464,6.461324
2023-04-21T07:56:02,1070,3.406,26.83,45.66,0.02,6.42,100.56,1.5,1.5,2.929,12.47,31.18,62.474464,6.461324
2023-04-21T08:56:02,1071,3.409,26.83,45.65,0.02,6.42,100.59,1.48,1.48,2.924,12.49,31.24,62.474464,6.461324
2023-04-21T09:56:03,1072,3.464,26.86,45.63,0.02,6.42,100.77,1.47,1.47,2.917,12.41,31.04,62.474464,6.461324
2023-04-21T10:56:02,1073,3.457,26.86,45.64,0.02,6.43,100.77,1.47,1.47,2.916,12.39,30.97,62.474464,6.461324
2023-04-21T11:56:02,1074,3.486,26.9,45.66,0.02,6.43,100.87,1.5,1.5,2.91,12.32,30.8,62.474464,6.461324
2023-04-21T13:56:02,1075,3.479,26.88,45.65,0.02,6.42,100.84,1.47,1.47,2.952,12.43,31.09,62.474464,6.461324
2023-04-21T14:56:02,1076,3.568,26.96,45.65,0.02,6.43,101.07,1.48,1.48,2.944,12.29,30.72,62.474464,6.461324
2023-04-21T15:56:02,1077,3.492,26.89,45.65,0.02,6.42,100.84,1.46,1.46,2.938,12.43,31.09,62.474464,6.461324
2023-04-21T16:56:02,1078,3.438,26.84,45.63,0.02,6.41,100.72,1.51,1.51,2.929,12.5,31.27,62.474464,6.461324
2023-04-21T17:56:02,1079,3.45,26.85,45.64,0.02,6.4,100.76,1.48,1.48,2.922,12.51,31.29,62.474464,6.461324
2023-04-21T18:56:02,1080,3.461,26.86,45.64,0.02,6.41,100.8,1.47,1.47,2.915,12.44,31.1,62.474464,6.461324
2023-04-21T19:56:02,1081,3.501,26.9,45.63,0.02,6.41,100.91,1.43,1.43,2.908,12.42,31.06,62.474464,6.461324
2023-04-21T20:56:02,1082,3.463,26.87,45.65,0.02,6.4,100.82,1.5,1.5,2.905,12.45,31.13,62.474464,6.461324
2023-04-21T21:56:02,1083,3.459,26.87,45.65,0.02,6.41,100.79,1.47,1.47,2.9,12.44,31.12,62.474464,6.461324
2023-04-21T22:56:02,1084,3.442,26.85,45.65,0.02,6.41,100.79,1.47,1.47,2.895,12.47,31.18,62.474464,6.461324
2023-04-21T23:56:02,1085,3.439,26.85,45.65,0.02,6.4,100.79,1.49,1.49,2.89,12.46,31.17,62.474464,6.461324
2023-04-22T01:56:02,1086,3.465,26.87,45.65,0.02,6.41,100.87,1.44,1.44,2.952,12.45,31.14,62.474464,6.461324
2023-04-22T02:56:02,1087,3.454,26.87,45.65,0.02,6.4,100.85,1.46,1.46,2.947,12.44,31.12,62.474464,6.461324
2023-04-22T03:56:02,1088,3.465,26.87,45.64,0.02,6.4,100.84,1.51,1.51,2.944,12.47,31.18,62.474464,6.461324
2023-04-22T04:56:02,1089,3.459,26.87,45.65,0.02,6.41,100.86,1.46,1.46,2.939,12.44,31.12,62.474464,6.461324
2023-04-22T05:56:02,1090,3.473,26.88,45.65,0.02,6.41,100.91,1.43,1.43,2.937,12.47,31.19,62.474464,6.461324
2023-04-22T06:56:02,1091,3.472,26.88,45.65,0.02,6.4,100.87,1.46,1.46,2.933,12.46,31.16,62.474464,6.461324
2023-04-22T07:56:02,1092,3.473,26.88,45.65,0.02,6.41,100.92,1.44,1.44,2.931,12.4,31.0,62.474464,6.461324
2023-04-22T08:56:02,1093,3.484,26.89,45.65,0.02,6.41,100.95,1.47,1.47,2.928,12.41,31.03,62.474464,6.461324
2023-04-22T09:56:02,1094,3.501,26.9,45.64,0.02,6.42,101.03,1.42,1.42,2.923,12.45,31.13,62.474464,6.461324
2023-04-22T10:56:03,1095,3.473,26.87,45.64,0.02,6.41,100.94,1.45,1.45,2.915,12.47,31.19,62.474464,6.461324
2023-04-22T11:56:02,1096,3.53,26.93,45.64,0.02,6.39,101.11,1.45,1.45,2.912,12.42,31.07,62.474464,6.461324
2023-04-22T13:56:02,1097,3.551,26.95,45.65,0.02,6.39,101.19,1.42,1.42,2.928,12.39,30.98,62.474464,6.461324
2023-04-22T14:56:02,1098,3.557,26.94,45.62,0.02,6.39,101.14,1.4,1.4,2.924,12.41,31.04,62.474464,6.461324
2023-04-22T15:56:02,1099,3.556,26.94,45.64,0.02,6.4,101.19,1.41,1.41,2.918,12.38,30.95,62.474464,6.461324
2023-04-22T16:56:02,1100,3.557,26.95,45.64,0.02,6.4,101.21,1.44,1.44,2.865,12.38,30.96,62.474464,6.461324
2023-04-22T17:56:02,1101,3.553,26.94,45.63,0.02,6.39,101.18,1.47,1.47,2.863,12.4,31.0,62.474464,6.461324
2023-04-22T18:56:02,1102,3.55,26.93,45.62,0.02,6.38,101.18,1.38,1.38,2.852,12.43,31.09,62.474464,6.461324
2023-04-22T19:56:02,1103,3.561,26.93,45.61,0.02,6.39,101.18,1.44,1.44,2.849,12.43,31.08,62.474464,6.461324
2023-04-22T20:56:02,1104,3.542,26.92,45.62,0.02,6.38,101.14,1.43,1.43,2.852,12.43,31.08,62.474464,6.461324
2023-04-22T21:56:02,1105,3.516,26.9,45.63,0.02,6.36,101.06,1.43,1.43,2.841,12.45,31.14,62.474464,6.461324
2023-04-22T22:56:02,1106,3.555,26.92,45.6,0.02,6.37,101.21,1.41,1.41,2.841,12.43,31.1,62.474464,6.461324
2023-04-22T23:56:02,1107,3.563,26.93,45.61,0.02,6.38,101.19,1.41,1.41,2.84,12.44,31.11,62.474464,6.461324
2023-04-23T01:56:02,1108,3.575,26.95,45.61,0.02,6.36,101.24,1.41,1.41,2.956,12.45,31.14,62.474464,6.461324
2023-04-23T02:56:03,1109,3.568,26.94,45.61,0.02,6.36,101.25,1.44,1.44,2.946,12.42,31.07,62.474464,6.461324
2023-04-23T03:56:02,1110,3.579,26.95,45.6,0.02,6.34,101.28,1.43,1.43,2.939,12.44,31.11,62.474464,6.461324
2023-04-23T04:56:02,1111,3.58,26.95,45.61,0.02,6.31,101.25,1.43,1.43,2.919,12.41,31.05,62.474464,6.461324
2023-04-23T05:56:02,1112,3.576,26.95,45.62,0.02,6.34,101.29,1.43,1.43,2.943,12.4,31.01,62.474464,6.461324
2023-04-23T06:56:03,1113,3.575,26.95,45.62,0.02,6.36,101.27,1.41,1.41,2.919,12.42,31.07,62.474464,6.461324
2023-04-23T07:56:02,1114,3.576,26.95,45.62,0.02,6.35,101.3,1.4,1.4,2.919,12.4,31.01,62.474464,6.461324
2023-04-23T08:56:02,1115,3.572,26.95,45.61,0.02,6.33,101.28,1.43,1.43,2.916,12.41,31.04,62.474464,6.461324
2023-04-23T09:56:02,1116,3.576,26.95,45.62,0.02,6.36,101.28,1.41,1.41,2.921,12.41,31.04,62.474464,6.461324
2023-04-23T10:56:02,1117,3.575,26.95,45.62,0.02,6.35,101.3,1.41,1.41,2.915,12.41,31.03,62.474464,6.461324
2023-04-23T11:56:02,1118,3.579,26.95,45.62,0.02,6.36,101.27,1.38,1.38,2.918,12.39,31.0,62.474464,6.461324
2023-04-23T13:56:02,1119,3.581,26.96,45.62,0.02,6.39,101.32,1.38,1.38,2.93,12.42,31.05,62.474464,6.461324
2023-04-23T14:56:02,1120,3.584,26.96,45.61,0.02,6.39,101.34,1.36,1.36,2.933,12.41,31.03,62.474464,6.461324
2023-04-23T15:56:02,1121,3.592,26.96,45.61,0.02,6.39,101.36,1.38,1.38,2.93,12.35,30.88,62.474464,6.461324
2023-04-23T16:56:02,1122,3.595,26.96,45.61,0.02,6.4,101.38,1.38,1.38,2.929,12.4,31.0,62.474464,6.461324
2023-04-23T17:56:02,1123,3.595,26.97,45.62,0.02,6.41,101.4,1.38,1.38,2.928,12.4,31.02,62.474464,6.461324
2023-04-23T18:56:02,1124,3.604,26.97,45.61,0.02,6.41,101.39,1.35,1.35,2.928,12.38,30.95,62.474464,6.461324
2023-04-23T19:56:02,1125,3.592,26.96,45.61,0.02,6.39,101.35,1.38,1.38,2.931,12.41,31.02,62.474464,6.461324
2023-04-23T20:56:02,1126,3.589,26.96,45.61,0.02,6.38,101.36,1.37,1.37,2.934,12.41,31.03,62.474464,6.461324
2023-04-23T21:56:03,1127,3.598,26.96,45.6,0.02,6.39,101.39,1.35,1.35,2.934,12.41,31.03,62.474464,6.461324
2023-04-23T22:56:02,1128,3.589,26.96,45.61,0.02,6.37,101.33,1.37,1.37,2.937,12.4,31.02,62.474464,6.461324
2023-04-23T23:56:02,1129,3.596,26.96,45.61,0.02,6.38,101.38,1.39,1.39,2.937,12.4,31.0,62.474464,6.461324
2023-04-24T01:56:02,1130,3.593,26.96,45.61,0.02,6.4,101.38,1.37,1.37,2.963,12.41,31.03,62.474464,6.461324
2023-04-24T02:56:02,1131,3.592,26.96,45.6,0.02,6.4,101.4,1.35,1.35,2.958,12.41,31.03,62.474464,6.461324
2023-04-24T03:56:02,1132,3.583,26.95,45.61,0.02,6.36,101.39,1.37,1.37,2.959,12.43,31.09,62.474464,6.461324
2023-04-24T04:56:02,1133,3.589,26.95,45.6,0.02,6.38,101.36,1.37,1.37,2.955,12.41,31.03,62.474464,6.461324
2023-04-24T05:56:02,1134,3.581,26.95,45.61,0.02,6.38,101.32,1.37,1.37,2.958,12.44,31.11,62.474464,6.461324
